"","ZEIT","182","183","184","185","281","282","283","284","285","286","287","288","289","290","291","292","352","353","354","355","368","369","370","371","388","389","390","391","392","393","394","395","396","397","417","418","420","421","422","423","491","492","493","494","495","496","497","498","499","500","501","502","503","504","505","506","507","508","509","510","511","512","513","514","769","770","909","910","911","912","913","914","915","916","921","922","923","924","925","926","1076","1077","1078","1079","1080","1081","1082","1083","1084","1085","1086","1087","1088","1089","1090","1091","1092","1093","1094","1117","1118","1119","1128","1129","1130","1131","1132","1133","1134","1135","1136","1137","1138","1139","1140","1141","1142","1143","1144","1178","1179","1180","1181","1182","1183","1184","1185"
"5377","2015-07-04 17:36:00",8,3,3,1,5,4,2,0,9,7,3,4,8,16,7,10,17,7,16,7,5,8,0,0,15,12,12,7,10,2,4,0,0,0,12,10,8,4,2,0,2,2,14,15,10,8,11,8,6,5,7,8,1,6,3,4,1,5,7,0,2,2,15,6,2,1,5,3,8,3,1,1,1,0,16,0,8,10,9,14,1,4,10,4,1,0,1,4,0,10,0,7,4,14,0,15,17,6,7,4,1,10,0,4,1,11,3,11,3,8,3,3,3,9,5,3,3,1,0,5,5,5,1,6,6,1,1
"5378","2015-07-04 17:37:00",3,3,10,6,7,4,7,0,7,9,20,18,4,7,10,9,4,1,6,3,15,0,16,0,4,3,9,1,8,10,4,2,16,11,9,8,1,2,2,0,4,6,1,2,14,6,14,3,9,7,4,6,2,4,4,3,3,5,10,0,15,14,1,7,10,2,1,2,2,0,5,7,6,2,1,0,5,8,4,4,1,2,3,2,8,4,2,4,1,3,0,4,3,3,0,19,15,2,4,4,0,10,10,6,3,9,4,10,10,3,0,8,3,4,6,10,7,1,0,3,3,1,0,1,1,1,2
"5379","2015-07-04 17:38:00",1,1,4,5,6,3,3,0,4,5,6,4,14,18,11,12,9,7,15,15,7,1,0,0,11,8,11,5,5,7,3,5,4,4,9,8,8,6,2,0,3,1,7,12,3,3,14,7,2,1,9,1,3,11,4,5,2,4,5,0,6,1,8,3,10,2,5,4,15,6,1,0,5,0,16,2,8,7,3,16,4,2,3,0,7,1,2,1,2,9,0,5,4,10,2,8,7,1,4,4,1,13,2,3,1,9,2,3,2,7,7,7,6,8,15,11,7,12,6,7,6,7,2,6,4,3,0
"5380","2015-07-04 17:39:00",7,6,4,0,7,6,9,0,12,13,9,4,7,9,10,6,11,9,5,7,16,0,12,0,11,7,11,3,11,9,2,2,1,2,4,7,1,2,8,5,4,7,11,11,9,5,11,7,7,8,7,6,1,4,2,11,4,5,9,5,3,2,8,7,5,0,6,0,3,2,1,6,3,1,3,0,2,9,6,11,1,2,3,4,4,0,2,7,2,3,1,8,2,7,0,13,10,8,16,9,3,9,2,10,6,7,4,2,1,6,2,1,5,7,4,6,5,8,8,5,3,3,6,7,4,2,1
"5381","2015-07-04 17:40:00",4,5,5,4,7,1,13,0,7,7,14,13,9,5,9,11,5,1,15,12,7,14,0,0,5,6,7,5,6,2,6,1,5,3,5,9,8,3,2,1,5,4,2,1,5,2,9,3,10,3,2,0,1,7,5,3,3,4,3,0,12,11,0,4,11,8,4,0,14,3,2,2,5,3,22,0,3,6,12,4,4,5,3,0,4,2,4,5,1,5,2,10,2,15,4,6,24,3,0,3,0,12,1,2,3,9,7,11,6,8,3,6,9,1,6,4,0,6,4,1,3,3,3,5,0,2,1
"5382","2015-07-04 17:41:00",3,1,1,2,3,3,5,0,10,6,4,0,8,6,8,8,15,7,14,11,18,1,16,0,8,4,16,6,11,4,3,4,3,1,3,11,1,3,6,4,6,6,16,15,2,2,11,3,1,0,10,8,4,10,2,7,1,5,9,1,7,6,4,5,3,0,11,9,6,6,6,0,5,1,6,0,6,10,5,22,3,1,4,1,0,0,1,2,0,7,0,8,3,4,0,3,8,3,12,6,2,7,8,7,4,6,2,7,5,4,2,5,6,9,6,10,6,11,7,3,2,10,1,2,3,7,4
"5383","2015-07-04 17:42:00",7,7,4,3,6,4,9,0,11,16,9,11,1,0,9,10,6,1,2,1,5,14,0,0,1,5,7,3,6,11,2,2,7,1,11,7,9,6,3,1,4,2,9,3,11,3,13,12,5,5,4,2,2,4,4,3,7,4,4,0,6,11,16,5,16,6,0,0,1,0,4,6,8,4,20,3,3,6,7,6,0,4,2,1,7,2,4,6,3,9,1,4,0,18,3,3,16,10,6,1,0,8,0,3,0,11,4,6,0,9,6,0,2,8,6,5,5,15,13,4,8,6,0,4,0,2,4
"5384","2015-07-04 17:43:00",2,3,5,4,2,0,5,0,3,2,3,1,11,14,5,7,9,3,21,16,20,4,16,0,14,15,11,10,4,4,4,2,13,3,7,14,3,3,5,3,7,5,3,5,10,6,8,4,1,2,6,0,1,3,4,6,3,1,11,2,13,12,2,3,10,6,8,6,11,9,1,1,3,3,4,0,5,15,8,15,4,4,4,1,4,0,2,1,0,5,1,7,3,1,1,13,15,2,5,9,0,6,6,4,3,8,7,9,0,10,1,3,3,6,14,2,5,1,0,4,0,4,0,4,5,6,1
"5385","2015-07-04 17:44:00",6,2,1,0,6,4,1,0,12,14,7,11,7,10,10,9,15,6,4,6,4,14,0,0,12,14,13,5,7,2,3,2,3,1,5,7,5,4,6,5,4,2,16,15,5,2,10,4,4,8,3,1,4,4,2,6,3,3,8,1,6,2,12,5,3,0,2,0,3,1,7,4,1,1,8,1,6,11,13,3,0,4,5,1,0,0,1,4,0,12,4,5,0,9,0,9,13,2,8,4,0,4,6,6,6,11,6,10,10,4,1,8,7,8,8,12,10,8,5,3,6,3,1,0,0,3,1
"5386","2015-07-04 17:45:00",5,5,4,0,2,4,8,0,5,5,13,12,17,17,9,11,4,1,5,5,14,0,17,2,0,0,7,1,6,6,9,4,5,3,5,14,1,4,4,2,9,8,3,5,10,4,6,10,9,8,6,7,2,5,0,1,2,1,5,1,7,11,0,9,12,3,9,3,5,4,3,0,9,3,4,0,0,7,6,16,2,3,2,1,10,2,1,4,1,3,0,6,0,7,0,8,14,7,1,6,0,4,2,5,3,8,3,6,0,1,0,0,6,13,9,4,3,12,10,5,6,9,4,3,1,1,3
"5387","2015-07-04 17:46:00",0,1,4,4,2,0,0,0,4,7,6,4,4,8,12,11,15,10,17,17,6,6,0,2,3,12,14,9,4,4,6,3,5,2,9,7,5,9,4,1,9,4,9,6,2,0,8,6,3,2,3,1,1,3,4,4,2,3,8,2,10,6,8,3,3,2,9,4,3,5,3,5,4,2,18,0,4,12,6,15,1,2,4,0,4,2,0,2,0,6,2,6,2,7,1,14,20,4,2,7,1,9,5,4,0,3,3,10,6,5,5,4,3,4,15,11,10,4,2,5,2,5,2,6,7,2,0
"5388","2015-07-04 17:47:00",1,3,2,3,4,9,10,0,15,11,9,14,11,21,8,13,5,4,4,2,15,0,17,0,0,2,6,0,12,11,0,0,1,1,12,14,1,3,2,2,4,6,7,12,14,13,9,2,1,0,7,4,1,2,3,7,0,5,10,0,13,11,1,11,13,6,1,0,2,0,6,6,10,2,6,1,6,7,0,2,2,3,7,6,4,2,3,7,1,5,2,5,2,6,1,0,13,9,6,13,4,3,1,2,3,6,1,12,4,8,3,9,11,8,12,3,0,7,4,3,3,7,1,6,2,4,3
"5389","2015-07-04 17:48:00",5,2,4,5,7,2,5,0,1,2,3,7,3,5,15,11,8,6,18,11,5,12,0,0,9,12,8,7,2,8,3,4,11,2,9,7,7,3,2,5,8,5,1,0,9,3,10,2,9,10,2,0,2,8,3,6,6,3,2,3,13,11,10,5,9,2,8,5,12,9,2,0,5,1,15,2,6,9,2,12,1,3,6,0,5,2,0,1,0,1,2,4,0,5,0,13,11,7,5,3,0,7,4,6,2,8,7,5,5,10,6,4,4,6,8,10,9,8,8,5,3,3,5,3,3,5,4
"5390","2015-07-04 17:49:00",6,0,0,1,1,1,4,0,10,13,6,11,9,14,9,8,6,1,6,4,17,4,15,1,8,10,11,5,4,2,3,4,6,2,5,9,2,1,0,1,3,7,14,7,8,6,9,4,5,1,2,2,2,8,4,9,2,3,7,1,5,2,6,7,3,1,5,1,2,0,6,1,9,1,3,0,1,14,7,13,1,3,5,4,4,0,0,5,0,4,3,4,0,7,0,10,7,2,1,11,1,10,1,4,0,12,3,10,2,4,1,1,5,6,4,2,4,2,1,5,6,4,1,5,6,2,2
"5391","2015-07-04 17:50:00",4,4,5,5,11,6,10,0,5,5,12,10,1,3,5,8,6,1,6,4,5,7,0,0,1,0,3,0,9,7,6,2,8,2,12,4,8,4,2,0,0,1,6,5,7,1,7,5,5,5,5,5,2,0,5,7,2,4,7,2,10,10,2,7,7,0,5,2,3,4,0,1,6,2,14,1,3,6,2,13,2,3,9,2,6,2,0,3,2,2,0,4,0,17,8,12,4,7,14,4,0,12,6,8,2,5,1,7,3,6,3,4,5,8,10,12,8,9,4,3,8,6,2,4,2,0,2
"5392","2015-07-04 17:51:00",0,0,3,4,9,2,9,0,2,4,4,3,16,19,10,5,12,10,15,13,16,0,6,0,4,13,9,9,7,4,5,4,2,2,8,17,5,5,1,1,4,4,1,1,9,7,7,4,4,5,0,3,3,6,5,11,5,7,13,1,6,6,20,9,3,2,7,5,4,5,7,3,4,1,1,1,4,8,5,7,8,2,1,0,1,1,0,2,0,5,2,8,1,8,1,9,8,1,9,4,1,13,0,7,1,10,4,4,1,4,1,1,3,3,11,8,2,4,5,8,5,5,0,1,1,3,6
"5393","2015-07-04 17:52:00",3,3,1,1,6,2,1,0,8,10,5,7,9,5,9,8,6,4,1,1,3,12,0,0,5,2,3,1,5,5,4,2,1,1,5,10,4,1,3,2,5,4,16,10,2,2,11,8,3,2,7,4,2,3,8,5,1,4,5,0,10,4,2,3,6,2,1,1,6,2,4,6,17,6,22,1,8,6,9,13,1,6,2,2,4,3,5,7,5,14,4,7,3,8,2,17,27,5,5,6,0,5,7,13,8,6,1,8,3,9,3,5,3,6,5,2,1,6,6,3,3,6,3,4,2,6,8
"5394","2015-07-04 17:53:00",6,7,7,9,7,4,10,0,2,0,3,3,9,10,5,11,11,5,18,17,12,0,16,0,5,4,11,4,10,4,4,3,5,1,2,12,6,7,2,0,6,2,2,7,5,4,15,5,3,5,5,2,5,3,2,6,3,1,10,2,14,9,8,12,11,2,5,4,8,5,1,0,9,2,3,0,3,6,8,8,5,4,8,5,4,2,3,5,0,5,1,5,6,9,0,7,11,4,3,5,0,10,0,4,1,6,3,9,4,6,3,5,11,11,14,11,1,5,5,7,5,2,0,4,4,2,0
"5395","2015-07-04 17:54:00",1,0,6,6,4,0,7,0,9,11,5,10,13,8,7,10,10,6,9,5,7,8,0,0,12,11,10,7,8,4,0,2,11,3,13,10,3,3,3,1,9,7,8,4,7,2,11,7,6,4,2,2,9,4,1,8,1,8,6,4,5,0,3,9,5,2,2,0,0,0,4,2,5,2,9,2,6,7,7,3,5,7,7,1,2,0,0,2,0,3,0,8,1,6,3,15,10,9,7,10,0,7,11,6,5,3,7,8,5,1,2,0,6,10,9,4,0,8,5,7,1,8,2,3,1,2,0
"5396","2015-07-04 17:55:00",4,5,0,3,5,8,4,0,7,6,12,6,16,15,9,11,1,1,3,2,15,3,17,1,1,1,3,0,5,5,8,6,0,0,11,9,5,3,3,2,2,2,10,15,5,2,6,5,4,8,5,4,1,6,7,5,4,1,9,2,15,10,6,4,15,4,3,2,4,0,1,0,6,0,3,0,2,6,3,7,2,6,3,0,12,5,3,4,2,5,2,2,0,3,1,1,14,5,6,3,1,8,0,1,2,11,5,11,6,16,1,7,10,8,8,2,2,6,10,8,5,4,3,10,8,1,2
"5397","2015-07-04 17:56:00",6,4,7,7,5,8,16,0,8,5,6,6,12,11,8,7,11,2,12,13,7,2,0,1,9,12,13,6,5,4,6,0,9,2,6,14,0,1,3,3,7,7,1,2,7,5,7,6,9,10,5,5,2,1,8,2,2,10,2,0,3,8,8,3,2,1,3,1,4,2,10,5,5,2,15,2,6,10,5,7,4,1,3,2,1,1,0,1,0,4,0,4,0,11,5,7,12,1,9,8,0,9,8,7,6,6,1,10,5,7,2,7,9,8,15,7,8,1,0,1,0,1,0,2,7,4,2
"5398","2015-07-04 17:57:00",1,1,4,2,7,1,2,0,11,10,8,9,11,10,11,10,7,4,3,2,13,0,13,0,4,3,4,1,6,6,4,3,7,2,2,8,2,3,3,3,9,10,7,10,7,7,4,4,2,2,7,3,7,10,7,5,2,1,6,2,10,10,1,8,10,3,3,1,11,3,3,3,13,4,0,0,2,4,13,8,4,4,2,3,6,3,3,5,1,6,3,5,2,6,2,8,9,4,5,4,0,8,5,3,2,17,8,8,6,4,2,3,3,9,9,6,6,7,4,4,4,2,0,3,0,3,4
"5399","2015-07-04 17:58:00",7,6,6,2,6,6,5,0,1,1,5,10,17,18,5,9,4,6,17,14,4,15,0,0,6,6,8,4,3,3,4,1,5,0,6,6,1,0,1,1,2,1,8,7,6,2,13,10,5,6,2,4,0,1,4,3,3,2,2,2,8,6,7,8,9,3,9,3,3,5,3,3,1,0,20,1,6,10,11,15,3,2,2,0,5,1,3,4,1,7,1,9,4,12,2,11,5,7,13,5,0,12,6,4,3,12,2,7,3,3,4,7,8,5,7,5,3,7,2,7,6,4,6,4,3,4,0
"5400","2015-07-04 17:59:00",4,3,3,3,6,2,5,0,10,7,9,3,2,2,5,7,10,8,3,6,22,2,16,0,9,10,15,7,7,4,1,1,7,6,12,15,9,4,1,1,5,3,0,1,7,8,9,2,12,7,2,2,6,0,3,9,5,3,10,3,5,4,8,5,3,0,0,0,2,2,3,3,11,7,3,0,8,3,10,2,2,4,2,1,0,0,2,3,0,6,2,6,1,2,1,10,6,8,11,4,0,14,2,2,1,1,0,9,5,5,0,3,6,11,9,5,2,6,7,7,3,4,1,2,3,5,3
"5402","2015-07-04 18:01:00",6,4,9,7,9,3,9,0,5,7,9,2,5,6,14,10,8,5,9,7,17,0,15,0,12,13,17,7,5,3,4,4,2,2,7,19,6,2,7,7,1,0,7,9,8,7,10,3,3,3,9,6,1,3,3,7,6,3,5,2,7,6,6,6,1,0,2,1,2,2,1,0,7,2,1,0,3,10,4,17,2,2,5,6,1,0,0,1,0,5,1,1,0,9,3,6,8,0,2,6,1,12,1,8,7,8,3,5,9,11,2,9,7,6,10,3,2,8,7,8,1,4,4,1,0,3,5
"5403","2015-07-04 18:02:00",0,0,2,1,5,0,9,0,7,7,11,11,7,12,5,10,9,6,1,1,6,13,0,0,5,4,1,0,11,4,7,1,10,2,10,7,1,2,3,1,10,7,6,2,1,1,8,2,4,4,2,1,7,6,4,2,3,1,6,2,15,13,7,7,4,2,2,0,4,1,2,3,4,1,11,4,3,7,4,11,0,4,2,0,7,6,3,3,3,6,3,10,0,8,0,13,17,6,8,6,1,11,1,2,4,2,1,7,2,7,2,3,6,8,13,3,1,6,3,3,9,4,2,6,4,2,0
"5404","2015-07-04 18:03:00",6,6,2,1,4,1,2,0,1,2,3,1,2,2,10,10,5,0,21,12,18,7,15,1,7,5,11,4,4,3,2,0,0,0,5,7,3,3,6,3,3,3,12,8,5,0,7,9,1,4,5,7,6,5,7,7,2,6,8,1,5,14,1,11,7,2,8,5,6,4,5,5,4,0,2,0,7,15,4,4,1,3,2,2,6,4,1,3,2,3,3,2,4,11,3,12,18,6,4,2,0,8,4,9,6,10,3,8,4,6,0,2,2,9,13,1,1,5,5,5,4,3,4,6,4,2,1
"5405","2015-07-04 18:04:00",5,7,5,5,4,3,8,0,11,6,9,9,24,20,6,4,8,2,7,6,9,15,0,0,10,6,6,3,4,5,5,0,9,0,3,2,5,3,1,0,10,6,1,5,8,6,6,6,6,3,4,1,3,2,3,9,6,8,4,0,10,3,13,6,7,1,2,0,0,2,7,6,6,3,13,1,3,10,6,13,0,4,7,1,1,0,6,1,7,6,1,3,3,4,0,0,11,0,4,8,0,15,0,6,1,10,1,8,4,11,5,4,5,5,8,7,10,3,4,4,2,4,2,5,3,5,2
"5406","2015-07-04 18:05:00",1,1,4,7,6,1,3,0,6,4,6,5,5,3,8,3,1,1,22,11,16,2,14,1,3,1,2,0,7,4,5,7,10,3,9,15,4,0,3,2,7,11,5,8,10,8,9,6,3,2,4,3,9,7,4,1,2,0,7,3,14,7,6,5,9,2,6,7,8,6,7,5,3,4,6,0,6,3,5,5,2,2,0,0,4,2,4,3,1,9,1,9,8,10,5,11,11,6,10,5,0,5,3,9,4,4,0,7,7,10,3,7,8,6,5,7,1,4,5,0,6,4,1,2,1,0,0
"5407","2015-07-04 18:06:00",5,7,6,1,3,1,4,0,6,13,2,2,13,10,9,7,16,6,12,8,6,13,0,1,13,15,20,8,8,8,2,1,0,0,6,13,2,2,0,0,3,2,8,6,4,2,8,6,9,4,8,7,3,4,1,2,3,4,3,2,4,6,4,1,3,0,1,1,4,0,1,5,7,2,6,0,4,10,10,7,1,4,6,0,2,2,2,0,0,3,0,6,0,7,0,11,12,3,7,3,0,9,0,2,3,11,5,6,0,5,2,0,2,5,6,9,5,3,3,6,4,4,4,3,4,2,1
"5408","2015-07-04 18:07:00",5,3,2,4,7,5,3,0,10,14,11,15,7,15,6,8,9,4,4,4,13,9,15,1,5,5,7,2,11,9,5,1,5,3,4,12,6,5,5,2,2,6,0,0,9,11,8,6,8,6,5,2,3,3,2,6,3,3,6,0,16,7,1,10,10,5,1,1,12,9,3,6,4,5,6,0,6,10,7,11,1,2,3,4,4,1,3,6,1,12,6,5,1,4,5,14,13,8,5,5,0,10,13,7,6,11,5,9,6,2,0,7,8,5,6,8,4,10,6,7,11,2,3,1,1,4,6
"5409","2015-07-04 18:08:00",3,1,2,5,4,3,4,0,2,2,5,5,9,15,12,14,3,1,19,15,4,8,0,0,11,15,18,13,9,8,4,5,10,2,10,9,7,2,3,0,4,6,9,11,8,2,8,7,5,1,6,3,6,5,2,5,8,6,4,2,5,2,9,6,13,4,3,3,5,0,7,5,2,0,19,1,7,8,5,6,1,5,3,1,6,1,3,0,0,4,0,4,1,3,1,5,5,4,6,8,2,6,0,1,1,10,2,6,4,2,2,4,7,4,13,11,3,1,1,8,2,7,5,3,5,2,3
"5410","2015-07-04 18:09:00",5,7,7,4,6,3,5,0,12,18,15,11,13,11,8,6,8,3,6,7,12,1,11,0,8,9,12,5,2,4,1,1,3,2,5,5,7,1,4,3,2,0,8,9,7,2,9,6,3,5,4,3,2,1,3,11,2,2,10,5,14,19,3,8,6,1,1,1,1,0,5,3,7,0,2,0,3,8,6,10,3,3,4,1,1,0,0,0,0,6,2,9,2,7,4,13,4,3,13,6,0,6,5,9,2,8,1,8,2,4,1,3,5,7,9,7,3,14,11,3,0,3,1,4,4,0,2
"5411","2015-07-04 18:10:00",1,0,5,3,1,1,10,0,3,7,9,15,9,15,13,13,4,1,16,13,7,14,0,0,0,0,6,0,10,5,2,3,5,3,7,11,6,2,4,0,12,7,4,2,5,4,7,8,9,6,2,0,3,5,7,9,3,1,3,3,8,2,10,8,9,1,3,1,11,3,4,2,9,3,13,4,9,15,8,9,4,3,1,0,7,6,1,3,2,6,1,2,0,6,0,8,11,2,7,3,6,5,0,5,2,5,2,10,4,3,2,3,7,8,5,11,3,3,0,5,3,7,3,4,0,3,1
"5412","2015-07-04 18:11:00",3,5,0,1,5,2,3,0,8,7,2,3,10,13,7,8,15,9,19,15,20,1,15,0,11,9,15,6,9,9,5,5,3,2,1,6,1,1,2,4,6,1,12,12,6,6,5,4,1,2,12,4,3,5,3,4,1,7,8,1,7,7,8,6,3,2,0,1,3,1,3,1,2,0,2,0,1,3,10,7,3,2,6,4,0,0,2,3,0,7,1,3,1,4,1,2,10,2,5,6,3,15,6,5,4,9,3,7,8,7,1,5,7,10,11,5,3,8,6,3,6,5,2,2,2,4,0
"5413","2015-07-04 18:12:00",10,4,8,8,4,5,2,0,10,12,8,11,14,6,9,8,4,6,11,4,8,11,0,0,5,6,4,2,14,6,4,5,4,0,5,6,6,3,4,2,1,0,5,6,8,4,14,4,5,5,8,5,4,2,6,3,3,6,5,0,8,0,6,10,11,4,8,1,7,8,4,3,6,0,17,2,1,3,9,17,2,3,5,3,7,1,3,5,0,3,2,6,1,4,0,5,21,5,5,5,1,5,4,4,0,8,3,13,5,4,3,2,4,10,5,2,4,12,13,9,3,8,4,3,1,6,2
"5414","2015-07-04 18:13:00",0,0,3,1,4,0,8,0,2,2,2,3,8,10,5,11,11,6,19,18,20,5,15,0,9,11,13,7,7,6,4,3,6,2,1,12,1,3,2,1,13,4,3,3,4,0,7,5,6,6,6,1,6,3,7,12,3,6,10,1,6,6,7,1,9,3,4,2,5,1,3,5,5,2,3,1,3,13,8,7,1,3,9,5,7,4,2,2,0,2,0,5,3,16,5,13,15,1,6,3,3,11,5,6,6,9,1,6,8,2,1,8,6,8,7,11,7,11,4,3,4,7,2,2,2,4,5
"5415","2015-07-04 18:14:00",10,5,6,1,7,6,7,0,13,8,14,13,5,0,9,15,11,7,6,5,6,13,0,0,10,12,10,3,3,2,5,1,0,0,14,6,8,8,3,3,3,3,8,8,8,4,11,6,5,3,7,3,1,4,2,7,2,5,6,2,1,1,1,12,3,1,2,2,4,2,6,3,3,1,9,0,3,5,7,15,2,0,6,0,0,0,0,7,1,10,3,5,2,4,1,11,16,5,14,9,3,4,0,5,6,4,1,14,9,12,5,15,10,13,14,4,1,11,10,4,6,4,6,4,1,5,0
"5416","2015-07-04 18:15:00",6,3,6,3,8,1,13,0,5,3,13,7,10,20,11,11,1,0,12,7,14,2,17,2,2,1,1,0,6,6,5,3,4,2,6,10,2,1,1,0,10,4,0,1,12,7,7,2,7,6,3,2,2,6,4,2,10,8,9,2,13,19,9,3,12,4,4,3,8,6,4,2,4,3,5,1,3,4,5,9,3,7,2,1,6,1,3,8,2,6,1,7,1,5,3,10,18,2,5,1,0,13,1,3,0,7,3,6,3,10,4,1,3,11,2,7,6,7,7,5,3,8,4,3,1,4,4
"5417","2015-07-04 18:16:00",4,1,4,3,7,5,3,0,11,8,1,4,8,6,14,9,19,9,16,13,4,4,0,0,9,10,18,6,6,3,7,2,7,2,5,10,3,6,2,0,4,5,7,4,5,3,12,8,2,0,2,0,5,6,3,6,2,1,3,0,12,4,0,7,5,0,0,1,4,0,0,4,5,2,20,2,7,16,7,7,4,2,4,3,2,1,0,1,0,7,4,6,2,6,3,12,4,3,10,5,1,18,6,8,9,10,4,12,13,3,2,8,10,3,7,6,2,5,6,2,5,1,3,4,5,5,4
"5418","2015-07-04 18:17:00",5,3,5,2,3,7,6,0,11,7,12,11,9,14,9,9,4,2,3,1,18,0,17,0,5,4,5,0,4,8,1,2,0,0,4,9,5,4,0,0,1,1,8,7,4,1,7,3,7,4,12,10,1,3,1,4,3,9,5,5,0,3,11,3,10,2,6,3,11,8,5,2,4,5,3,0,4,3,7,7,3,2,4,1,5,0,6,5,4,3,0,9,2,8,0,11,21,2,1,6,3,2,0,7,2,7,1,7,6,5,2,9,4,4,9,6,4,3,3,5,4,3,1,2,2,5,3
"5419","2015-07-04 18:18:00",1,1,4,6,4,7,10,0,1,0,4,6,7,10,5,12,8,2,20,13,8,14,0,0,7,9,14,3,7,10,2,3,8,4,6,8,4,0,6,3,6,8,1,2,8,7,17,4,8,10,2,4,5,8,4,7,8,4,13,3,15,13,0,9,2,3,4,3,1,2,7,6,2,0,21,2,3,5,6,10,0,7,4,1,10,6,0,1,0,4,3,2,1,2,1,10,8,3,9,2,1,6,3,6,6,12,5,12,14,6,3,7,7,7,13,1,8,10,12,3,4,4,1,6,4,4,5
"5420","2015-07-04 18:19:00",2,2,0,0,3,1,2,0,6,5,13,8,15,18,5,12,8,7,6,7,16,0,13,0,10,9,6,4,11,8,2,0,2,2,7,7,6,3,2,1,5,4,10,8,2,1,7,3,3,1,3,4,4,6,5,4,4,2,13,1,3,1,12,6,7,2,2,0,1,1,5,7,8,2,1,0,3,10,3,8,1,1,5,2,1,0,1,3,0,2,1,6,0,11,2,6,17,4,8,5,1,5,1,5,1,9,5,4,2,4,2,8,4,5,12,5,1,4,0,1,8,3,4,2,1,2,2
"5421","2015-07-04 18:20:00",10,8,4,3,9,4,5,0,9,14,10,13,8,10,4,10,2,1,12,9,8,11,0,0,1,1,1,0,7,5,3,1,1,2,7,14,2,0,4,1,0,0,7,6,8,11,11,4,3,5,1,5,1,0,4,2,4,6,6,2,10,10,3,13,9,2,6,2,7,1,3,3,4,0,18,2,5,5,10,10,4,0,3,4,6,2,6,5,0,6,4,4,3,8,3,20,10,3,7,6,0,11,1,9,1,2,1,12,9,1,0,12,7,10,5,11,9,8,9,8,6,3,5,5,3,2,4
"5422","2015-07-04 18:21:00",2,0,3,3,2,1,4,0,4,9,2,4,14,16,9,10,13,6,13,15,11,3,15,0,8,9,9,2,9,6,1,2,7,4,5,9,2,1,1,0,5,8,3,0,9,5,7,5,4,4,1,1,1,7,4,7,4,4,8,1,7,5,7,4,3,2,2,0,6,4,4,2,3,1,1,0,7,7,4,9,2,1,6,5,2,1,0,0,0,8,0,5,1,4,0,8,13,5,6,8,0,10,0,4,4,6,1,10,6,3,3,2,4,8,11,5,5,8,4,6,3,8,2,6,4,3,2
"5423","2015-07-04 18:22:00",4,4,3,4,6,7,6,0,9,9,9,8,4,7,12,7,3,2,0,0,4,5,0,1,3,4,5,0,10,6,1,0,5,4,3,3,2,0,5,0,5,0,12,11,3,3,9,6,1,0,10,4,1,8,2,6,0,9,10,3,11,6,4,6,8,1,6,1,5,5,3,3,5,1,9,6,4,5,1,12,0,5,3,3,4,1,3,6,0,5,2,4,0,9,0,13,3,7,3,8,1,10,5,10,4,4,1,8,8,3,0,11,4,3,3,7,4,7,4,3,2,5,4,5,2,2,2
"5424","2015-07-04 18:23:00",1,5,3,5,10,2,9,0,2,2,6,3,14,8,12,10,6,1,10,14,17,0,14,0,5,8,12,6,4,3,6,2,2,2,6,11,8,6,3,3,5,4,2,3,10,4,10,5,5,6,5,4,7,2,3,4,5,3,6,3,6,7,3,3,8,3,4,3,7,1,2,3,4,4,4,0,8,3,6,8,2,1,1,0,6,0,4,3,2,5,1,5,0,15,1,4,8,3,4,3,1,6,1,5,2,8,2,8,7,4,2,7,8,7,13,8,6,10,5,4,6,4,3,5,4,2,4
"5425","2015-07-04 18:24:00",0,1,4,3,3,1,4,0,11,11,7,11,7,12,11,13,9,7,5,8,8,4,0,0,9,10,10,8,6,6,3,1,12,4,15,7,6,1,2,0,8,7,8,7,8,3,6,4,3,3,0,1,2,7,4,5,7,5,3,1,2,0,14,6,6,2,0,0,5,4,2,4,5,4,11,2,5,10,7,13,2,3,6,2,2,0,1,3,0,5,0,10,0,5,1,18,8,5,5,3,0,3,6,5,5,4,1,4,7,2,1,0,2,9,7,4,2,8,4,12,4,4,2,3,7,5,1
"5426","2015-07-04 18:25:00",12,6,3,4,6,6,9,0,6,7,13,6,6,8,14,10,2,4,8,3,14,0,11,0,0,2,5,0,5,2,2,1,2,0,4,4,4,4,3,2,4,1,6,9,8,3,9,6,2,4,8,6,1,5,2,6,3,8,8,4,14,14,2,7,10,3,6,2,8,5,3,3,5,1,3,0,0,4,7,3,6,1,2,1,5,2,1,6,1,6,0,7,2,1,0,8,14,4,6,2,0,10,0,8,3,6,3,15,9,1,3,6,16,3,4,5,2,0,0,8,6,8,3,7,10,2,0
"5427","2015-07-04 18:26:00",4,3,6,4,2,4,8,0,5,0,4,0,16,10,7,17,16,5,17,14,5,6,0,0,19,19,13,16,5,4,4,3,5,3,4,8,3,2,4,0,7,9,1,1,7,4,12,4,9,5,6,3,3,4,9,2,4,5,4,2,5,5,7,7,6,1,1,0,4,1,3,2,2,0,19,1,8,11,8,8,4,1,4,2,4,0,0,1,0,5,2,9,0,9,2,16,22,3,1,3,0,8,4,11,5,7,1,6,3,13,5,6,7,4,10,13,5,11,8,4,3,1,3,5,1,4,4
